location_id,name,plainName,cp,lat,lon,createdAt,updatedAt
5113,Moratinos,moratinos,34349,42.36078,-4.926553,2/21/2016 11:21:57,2/21/2016 11:21:57
5114,Mudá,muda,34839,42.875665,-4.394403,2/21/2016 11:21:57,2/21/2016 11:21:57
5115,Nogal de las Huertas,nogal-de-las-huertas,34128,42.392704,-4.64108,2/21/2016 11:21:57,2/21/2016 11:21:57
5116,Olea de Boedo,olea-de-boedo,34407,42.609564,-4.449205,2/21/2016 11:21:57,2/21/2016 11:21:57
5117,Olmos de Ojeda,olmos-de-ojeda,34486,42.723024,-4.424744,2/21/2016 11:21:57,2/21/2016 11:21:57
5118,Osornillo,osornillo,34468,42.37026,-4.291234,2/21/2016 11:21:57,2/21/2016 11:21:57
5119,Osorno la Mayor,osorno-la-mayor,34460,42.409881,-4.361916,2/21/2016 11:21:57,2/21/2016 11:21:57
5120,Palencia,palencia,34001,42.011901,-4.531474,2/21/2016 11:21:57,2/21/2016 11:21:57
5121,Palenzuela,palenzuela,34257,42.094982,-4.128585,2/21/2016 11:21:57,2/21/2016 11:21:57
5122,Páramo de Boedo,paramo-de-boedo,34407,42.578382,-4.401011,2/21/2016 11:21:57,2/21/2016 11:21:57
5123,Paredes de Nava,paredes-de-nava,34300,42.154241,-4.694488,2/21/2016 11:21:57,2/21/2016 11:21:57
5124,Payo de Ojeda,payo-de-ojeda,34485,42.720029,-4.479718,2/21/2016 11:21:57,2/21/2016 11:21:57
5125,Pedraza de Campos,pedraza-de-campos,34170,41.986036,-4.732468,2/21/2016 11:21:57,2/21/2016 11:21:57
5126,Pedrosa de la Vega,pedrosa-de-la-vega,34116,42.481909,-4.744871,2/21/2016 11:21:57,2/21/2016 11:21:57
5127,Perales,perales,34131,42.196271,-4.580376,2/21/2016 11:21:57,2/21/2016 11:21:57
5128,Pernía,pernia,34847,42.987478,-4.499545,2/21/2016 11:21:57,2/21/2016 11:21:57
5129,Pino del Río,pino-del-rio,34110,42.645497,-4.806798,2/21/2016 11:21:57,2/21/2016 11:21:57
5130,Piña de Campos,pina-de-campos,34430,42.213517,-4.436395,2/21/2016 11:21:57,2/21/2016 11:21:57
5131,Población de Arroyo,poblacion-de-arroyo,34347,42.336468,-4.87293,2/21/2016 11:21:57,2/21/2016 11:21:57
5132,Población de Campos,poblacion-de-campos,34449,42.273324,-4.448733,2/21/2016 11:21:57,2/21/2016 11:21:57
5133,Población de Cerrato,poblacion-de-cerrato,34219,41.794864,-4.422233,2/21/2016 11:21:57,2/21/2016 11:21:57
5134,Polentinos,polentinos,34846,42.939554,-4.528491,2/21/2016 11:21:57,2/21/2016 11:21:57
5135,Pomar de Valdivia,pomar-de-valdivia,34813,42.775196,-4.16811,2/21/2016 11:21:57,2/21/2016 11:21:57
5136,Poza de la Vega,poza-de-la-vega,34111,42.578872,-4.796884,2/21/2016 11:21:57,2/21/2016 11:21:57
5137,Pozo de Urama,pozo-de-urama,34347,42.255014,-4.892306,2/21/2016 11:21:57,2/21/2016 11:21:57
5138,Prádanos de Ojeda,pradanos-de-ojeda,34486,42.684439,-4.349771,2/21/2016 11:21:57,2/21/2016 11:21:57
5139,Puebla de Valdavia,puebla-de-valdavia,34470,42.672655,-4.608014,2/21/2016 11:21:57,2/21/2016 11:21:57
5140,Quintana del Puente,quintana-del-puente,34250,42.084815,-4.203901,2/21/2016 11:21:57,2/21/2016 11:21:57
5141,Quintanilla de Onsoña,quintanilla-de-onsona,34114,42.470206,-4.663192,2/21/2016 11:21:57,2/21/2016 11:21:57
5142,Reinoso de Cerrato,reinoso-de-cerrato,34208,41.97554,-4.382772,2/21/2016 11:21:57,2/21/2016 11:21:57
5143,Renedo de la Vega,renedo-de-la-vega,34126,42.452262,-4.702234,2/21/2016 11:21:57,2/21/2016 11:21:57
5144,Requena de Campos,requena-de-campos,34469,42.310783,-4.346509,2/21/2016 11:21:57,2/21/2016 11:21:57
5145,Respenda de la Peña,respenda-de-la-pena,34870,42.765462,-4.686141,2/21/2016 11:21:57,2/21/2016 11:21:57
5146,Revenga de Campos,revenga-de-campos,34447,42.286215,-4.48549,2/21/2016 11:21:57,2/21/2016 11:21:57
5147,Revilla de Collazos,revilla-de-collazos,34407,42.628386,-4.500661,2/21/2016 11:21:57,2/21/2016 11:21:57
5148,Ribas de Campos,ribas-de-campos,34411,42.15382,-4.516625,2/21/2016 11:21:57,2/21/2016 11:21:57
5149,Riberos de la Cueza,riberos-de-la-cueza,34309,42.278785,-4.725859,2/21/2016 11:21:57,2/21/2016 11:21:57
5150,Saldaña,saldana,34100,42.521348,-4.737446,2/21/2016 11:21:57,2/21/2016 11:21:57
5151,Salinas de Pisuerga,salinas-de-pisuerga,34830,42.850382,-4.37773,2/21/2016 11:21:57,2/21/2016 11:21:57
5152,San Cebrián de Campos,san-cebrian-de-campos,34429,42.201771,-4.531496,2/21/2016 11:21:57,2/21/2016 11:21:57
5153,San Cebrián de Mudá,san-cebrian-de-muda,34839,42.893432,-4.385734,2/21/2016 11:21:57,2/21/2016 11:21:57
5154,San Cristóbal de Boedo,san-cristobal-de-boedo,34491,42.539991,-4.354084,2/21/2016 11:21:57,2/21/2016 11:21:57
5155,San Mamés de Campos,san-mames-de-campos,34127,42.357545,-4.564841,2/21/2016 11:21:57,2/21/2016 11:21:57
5156,San Román de la Cuba,san-roman-de-la-cuba,34347,42.265162,-4.857802,2/21/2016 11:21:57,2/21/2016 11:21:57
5157,Santa Cecilia del Alcor,santa-cecilia-del-alcor,34191,41.933779,-4.658402,2/21/2016 11:21:57,2/21/2016 11:21:57
5158,Santa Cruz de Boedo,santa-cruz-de-boedo,34491,42.522091,-4.373331,2/21/2016 11:21:57,2/21/2016 11:21:57
5159,Santervás de la Vega,santervas-de-la-vega,34112,42.507461,-4.80006,2/21/2016 11:21:57,2/21/2016 11:21:57
5160,Santibáñez de Ecla,santibanez-de-ecla,34486,42.707779,-4.375927,2/21/2016 11:21:57,2/21/2016 11:21:57
5161,Santibáñez de la Peña,santibanez-de-la-pena,34870,42.807476,-4.727919,2/21/2016 11:21:57,2/21/2016 11:21:57
5162,Santoyo,santoyo,34490,42.21536,-4.343569,2/21/2016 11:21:57,2/21/2016 11:21:57
5163,Serna,serna,34128,42.412748,-4.660263,2/21/2016 11:21:57,2/21/2016 11:21:57
5164,Soto de Cerrato,soto-de-cerrato,34209,41.951017,-4.428992,2/21/2016 11:21:57,2/21/2016 11:21:57
5165,Sotobañado y Priorato,sotobanado-y-priorato,34407,42.591669,-4.44221,2/21/2016 11:21:57,2/21/2016 11:21:57
5166,Tabanera de Cerrato,tabanera-de-cerrato,34257,42.026997,-4.122276,2/21/2016 11:21:57,2/21/2016 11:21:57
5167,Tabanera de Valdavia,tabanera-de-valdavia,34473,42.645403,-4.69069,2/21/2016 11:21:57,2/21/2016 11:21:57
5168,Támara de Campos,tamara-de-campos,34439,42.20406,-4.395132,2/21/2016 11:21:57,2/21/2016 11:21:57
5169,Tariego de Cerrato,tariego-de-cerrato,34209,41.905152,-4.475019,2/21/2016 11:21:57,2/21/2016 11:21:57
5170,Torquemada,torquemada,34230,42.035891,-4.317412,2/21/2016 11:21:57,2/21/2016 11:21:57
5171,Torremormojón,torremormojon,34305,41.963575,-4.782121,2/21/2016 11:21:57,2/21/2016 11:21:57
5172,Triollo,triollo,34887,42.924817,-4.680691,2/21/2016 11:21:57,2/21/2016 11:21:57
5173,Valbuena de Pisuerga,valbuena-de-pisuerga,34465,42.145969,-4.238116,2/21/2016 11:21:57,2/21/2016 11:21:57
5174,Valdeolmillos,valdeolmillos,34239,42.042457,-4.398565,2/21/2016 11:21:57,2/21/2016 11:21:57
5175,Valderrábano,valderrabano,34473,42.607432,-4.65625,2/21/2016 11:21:57,2/21/2016 11:21:57
5176,Valde-Ucieza,valde-ucieza,34127,42.400311,-4.566021,2/21/2016 11:21:57,2/21/2016 11:21:57
5177,Valle de Cerrato,valle-de-cerrato,34209,41.882375,-4.364877,2/21/2016 11:21:57,2/21/2016 11:21:57
5178,Valle del Retortillo,valle-del-retortillo,34475,42.235063,-4.78931,2/21/2016 11:21:57,2/21/2016 11:21:57
5179,Velilla del Río Carrión,velilla-del-rio-carrion,34886,42.827308,-4.845035,2/21/2016 11:21:57,2/21/2016 11:21:57
5180,Venta de Baños,venta-de-banos,34200,41.921998,-4.491498,2/21/2016 11:21:57,2/21/2016 11:21:57
5181,Vertavillo,vertavillo,34219,41.831744,-4.327605,2/21/2016 11:21:57,2/21/2016 11:21:57
5182,Vid de Ojeda,vid-de-ojeda,34485,42.660427,-4.387,2/21/2016 11:21:57,2/21/2016 11:21:57
5183,Villabasta de Valdavia,villabasta-de-valdavia,34475,42.560651,-4.600632,2/21/2016 11:21:57,2/21/2016 11:21:57
5184,Villacidaler,villacidaler,34349,42.221939,-4.973781,2/21/2016 11:21:57,2/21/2016 11:21:57
5185,Villaconancio,villaconancio,34247,41.869337,-4.220295,2/21/2016 11:21:57,2/21/2016 11:21:57
5186,Villada,villada,34340,42.251385,-4.965606,2/21/2016 11:21:57,2/21/2016 11:21:57
5187,Villaeles de Valdavia,villaeles-de-valdavia,34475,42.564397,-4.583938,2/21/2016 11:21:57,2/21/2016 11:21:57
5188,Villahán,villahan,34257,42.051826,-4.131331,2/21/2016 11:21:57,2/21/2016 11:21:57
5189,Villaherreros,villaherreros,34469,42.389376,-4.460406,2/21/2016 11:21:57,2/21/2016 11:21:57
5190,Villalaco,villalaco,34261,0,0,2/21/2016 11:21:57,2/21/2016 11:21:57
5191,Villalba de Guardo,villalba-de-guardo,34889,42.721905,-4.824286,2/21/2016 11:21:57,2/21/2016 11:21:57
5192,Villalcázar de Sirga,villalcazar-de-sirga,34449,42.317733,-4.538813,2/21/2016 11:21:57,2/21/2016 11:21:57
5193,Villalcón,villalcon,34347,42.293136,-4.855506,2/21/2016 11:21:57,2/21/2016 11:21:57
5194,Villalobón,villalobon,34419,42.031938,-4.502785,2/21/2016 11:21:57,2/21/2016 11:21:57
5195,Villaluenga de la Vega,villaluenga-de-la-vega,34111,42.526219,-4.766521,2/21/2016 11:21:57,2/21/2016 11:21:57
5196,Villamartín de Campos,villamartin-de-campos,34170,42.015153,-4.665649,2/21/2016 11:21:57,2/21/2016 11:21:57
5197,Villamediana,villamediana,34239,42.050551,-4.36228,2/21/2016 11:21:57,2/21/2016 11:21:57
5198,Villameriel,villameriel,34408,42.528116,-4.47562,2/21/2016 11:21:57,2/21/2016 11:21:57
5199,Villamoronta,villamoronta,34126,42.404731,-4.697835,2/21/2016 11:21:57,2/21/2016 11:21:57
5200,Villamuera de la Cueza,villamuera-de-la-cueza,34309,42.259826,-4.689853,2/21/2016 11:21:57,2/21/2016 11:21:57
5201,Villamuriel de Cerrato,villamuriel-de-cerrato,34190,41.950283,-4.51448,2/21/2016 11:21:57,2/21/2016 11:21:57
5202,Villanueva del Rebollar,villanueva-del-rebollar,34309,42.242101,-4.74088,2/21/2016 11:21:57,2/21/2016 11:21:57
5203,Villanuño de Valdavia,villanuno-de-valdavia,34477,42.508284,-4.516969,2/21/2016 11:21:57,2/21/2016 11:21:57
5204,Villaprovedo,villaprovedo,34491,42.514152,-4.393587,2/21/2016 11:21:57,2/21/2016 11:21:57
5205,Villarmentero de Campos,villarmentero-de-campos,34447,42.293977,-4.499803,2/21/2016 11:21:57,2/21/2016 11:21:57
5206,Villarrabé,villarrabe,34113,42.421635,-4.785705,2/21/2016 11:21:57,2/21/2016 11:21:57
5207,Villarramiel,villarramiel,34350,42.042839,-4.911082,2/21/2016 11:21:57,2/21/2016 11:21:57
5208,Villasarracino,villasarracino,34132,42.412312,-4.497775,2/21/2016 11:21:57,2/21/2016 11:21:57
5209,Villasila de Valdavia,villasila-de-valdavia,34475,42.533793,-4.558618,2/21/2016 11:21:57,2/21/2016 11:21:57
5210,Villaturde,villaturde,34129,42.374699,-4.674039,2/21/2016 11:21:57,2/21/2016 11:21:57
5211,Villaumbrales,villaumbrales,34192,42.089799,-4.610288,2/21/2016 11:21:57,2/21/2016 11:21:57
5212,Villaviudas,villaviudas,34249,41.963527,-4.338462,2/21/2016 11:21:57,2/21/2016 11:21:57
5213,Villerías de Campos,villerias-de-campos,34305,41.949134,-4.85379,2/21/2016 11:21:57,2/21/2016 11:21:57
5214,Villodre,villodre,34466,42.212229,-4.245712,2/21/2016 11:21:57,2/21/2016 11:21:57
5215,Villodrigo,villodrigo,34257,42.144537,-4.09481,2/21/2016 11:21:57,2/21/2016 11:21:57
5216,Villoldo,villoldo,34131,42.245008,-4.596062,2/21/2016 11:21:57,2/21/2016 11:21:57
5217,Villota del Páramo,villota-del-paramo,34112,42.552132,-4.847867,2/21/2016 11:21:57,2/21/2016 11:21:57
5218,Villovieco,villovieco,34449,42.296405,-4.481542,2/21/2016 11:21:57,2/21/2016 11:21:57
5219,Agaete,agaete,35480,28.099855,-15.700883,2/21/2016 11:21:57,2/21/2016 11:21:57
5220,Agüimes,aguimes,35260,27.903396,-15.445262,2/21/2016 11:21:57,2/21/2016 11:21:57
5221,Aldea de San Nicolás,aldea-de-san-nicolas,35470,27.990176,-15.781002,2/21/2016 11:21:57,2/21/2016 11:21:57
5222,Antigua,antigua-laspalmas,35630,28.42342,-14.014609,2/21/2016 11:21:57,2/21/2016 11:21:57
5223,Arrecife,arrecife,35500,28.95821,-13.549004,2/21/2016 11:21:57,2/21/2016 11:21:57
5224,Artenara,artenara,35350,28.022784,-15.646995,2/21/2016 11:21:57,2/21/2016 11:21:57
5225,Arucas,arucas,35400,28.117412,-15.523328,2/21/2016 11:21:57,2/21/2016 11:21:57
5226,Betancuria,betancuria,35637,28.425165,-14.056646,2/21/2016 11:21:57,2/21/2016 11:21:57
5227,Firgas,firgas,35430,28.107342,-15.56797,2/21/2016 11:21:57,2/21/2016 11:21:57
5228,Gáldar,galdar,35460,28.146173,-15.649509,2/21/2016 11:21:57,2/21/2016 11:21:57
5229,Haría,haria,35520,29.147364,-13.497391,2/21/2016 11:21:57,2/21/2016 11:21:57
5230,Ingenio,ingenio,35250,27.920786,-15.443516,2/21/2016 11:21:57,2/21/2016 11:21:57
5231,Mogán,mogan,35140,27.884149,-15.723152,2/21/2016 11:21:57,2/21/2016 11:21:57
5232,Moya,la moya,16311,28.117411,-15.566683,2/21/2016 11:21:57,2/21/2016 11:21:57
5233,Oliva,la oliva,35640,28.610898,-13.926373,2/21/2016 11:21:57,2/21/2016 11:21:57
5234,Pájara,pajara,35628,28.345482,-14.103699,2/21/2016 11:21:57,2/21/2016 11:21:57
5235,Palmas de Gran Canaria,las palmas-de-gran-canaria,35005,28.124148,-15.431757,2/21/2016 11:21:57,2/21/2016 11:21:57
5236,Puerto del Rosario,puerto-del-rosario,35600,28.496944,-13.862514,2/21/2016 11:21:57,2/21/2016 11:21:57
5237,San Bartolomé,san-bartolome,35421,28.05653,-15.605092,2/21/2016 11:21:57,2/21/2016 11:21:57
5238,San Bartoloméde Tirajana,san-bartolomede-tirajana,35290,27.926019,-15.569859,2/21/2016 11:21:57,2/21/2016 11:21:57
5239,Santa Brígida,santa-brigida,35300,28.031039,-15.491409,2/21/2016 11:21:57,2/21/2016 11:21:57
5240,Santa Lucía de Tirajana,santa-lucia-de-tirajana,35280,27.912937,-15.541105,2/21/2016 11:21:57,2/21/2016 11:21:57
5241,Santa María de Guía de Gran Canaria,santa-maria-de-guia-de-gran-canaria,35450,28.139816,-15.640068,2/21/2016 11:21:57,2/21/2016 11:21:57
5242,Teguise,teguise,35530,29.062772,-13.568115,2/21/2016 11:21:57,2/21/2016 11:21:57
5243,Tejeda,tejeda,35360,27.962869,-15.658607,2/21/2016 11:21:57,2/21/2016 11:21:57
5244,Telde,telde,35200,27.996107,-15.416822,2/21/2016 11:21:57,2/21/2016 11:21:57
5245,Teror,teror,35330,28.059408,-15.548916,2/21/2016 11:21:57,2/21/2016 11:21:57
5246,Tías,tias,35572,28.953555,-13.653173,2/21/2016 11:21:57,2/21/2016 11:21:57
5247,Tinajo,tinajo,35560,29.066748,-13.677549,2/21/2016 11:21:57,2/21/2016 11:21:57
5248,Tuineje,tuineje,35629,28.325387,-14.046364,2/21/2016 11:21:57,2/21/2016 11:21:57
5249,Valleseco,valleseco,35340,28.048197,-15.573378,2/21/2016 11:21:57,2/21/2016 11:21:57
5250,Valsequillo de Gran Canaria,valsequillo-de-gran-canaria,35217,27.991142,-15.500336,2/21/2016 11:21:57,2/21/2016 11:21:57
5251,Vega de San Mateo,vega-de-san-mateo,35320,28.010013,-15.532608,2/21/2016 11:21:57,2/21/2016 11:21:57
5252,Yaiza,yaiza,35570,28.953029,-13.76544,2/21/2016 11:21:57,2/21/2016 11:21:57
5253,Agolada,agolada,36520,42.763535,-8.016149,2/21/2016 11:21:57,2/21/2016 11:21:57
5254,Arbo,arbo,36430,42.112835,-8.311814,2/21/2016 11:21:57,2/21/2016 11:21:57
5255,Baiona,baiona,36300,42.121115,-8.850164,2/21/2016 11:21:57,2/21/2016 11:21:57
5256,Barro,barro,36191,42.525766,-8.638891,2/21/2016 11:21:57,2/21/2016 11:21:57
5257,Bueu,bueu,36939,42.320097,-8.789835,2/21/2016 11:21:57,2/21/2016 11:21:57
5258,Caldas de Reis,caldas-de-reis,36650,42.606548,-8.642635,2/21/2016 11:21:57,2/21/2016 11:21:57
5259,Cambados,cambados,36630,42.513677,-8.809748,2/21/2016 11:21:57,2/21/2016 11:21:57
5260,Campo Lameiro,campo-lameiro,36110,42.542078,-8.542986,2/21/2016 11:21:57,2/21/2016 11:21:57
5261,Cangas,cangas,33547,42.745247,-8.088148,2/21/2016 11:21:57,2/21/2016 11:21:57
5262,Cañiza,caniza,36888,42.213199,-8.275108,2/21/2016 11:21:57,2/21/2016 11:21:57
5263,Catoira,catoira,36612,42.666817,-8.722501,2/21/2016 11:21:57,2/21/2016 11:21:57
5264,Cerdedo,cerdedo,36139,42.532275,-8.39407,2/21/2016 11:21:57,2/21/2016 11:21:57
5265,Cotobade,cotobade,36121,42.508616,-8.514061,2/21/2016 11:21:57,2/21/2016 11:21:57
5266,Covelo,covelo,36839,42.422569,-8.411965,2/21/2016 11:21:57,2/21/2016 11:21:57
5267,Crecente,crecente,36420,42.15351,-8.222923,2/21/2016 11:21:57,2/21/2016 11:21:57
5268,Cuntis,cuntis,36670,42.632633,-8.563371,2/21/2016 11:21:57,2/21/2016 11:21:57
5269,Dozón,dozon,36518,42.570592,-8.049374,2/21/2016 11:21:57,2/21/2016 11:21:57
5270,Estrada,estrada,36680,42.68906,-8.488741,2/21/2016 11:21:57,2/21/2016 11:21:57
5271,Forcarei,forcarei,36550,42.592616,-8.351412,2/21/2016 11:21:57,2/21/2016 11:21:57
5272,Fornelos de Montes,fornelos-de-montes,36847,42.340846,-8.453078,2/21/2016 11:21:57,2/21/2016 11:21:57
5273,Gondomar,gondomar,36380,42.111531,-8.76091,2/21/2016 11:21:57,2/21/2016 11:21:57
5274,Grove,grove,36980,42.493777,-8.864894,2/21/2016 11:21:57,2/21/2016 11:21:57
5275,Guarda,guarda,36780,41.901031,-8.850002,2/21/2016 11:21:57,2/21/2016 11:21:57
5276,Illa de Arousa,illa-de-arousa,36626,42.551816,-8.866739,2/21/2016 11:21:57,2/21/2016 11:21:57
5277,Lalín,lalin,36500,42.661421,-8.111086,2/21/2016 11:21:57,2/21/2016 11:21:57
5278,Lama,lama,36830,42.394051,-8.44368,2/21/2016 11:21:57,2/21/2016 11:21:57
5279,Marín,marin,36900,42.393037,-8.698425,2/21/2016 11:21:57,2/21/2016 11:21:57
5280,Meaño,meano,36967,42.450251,-8.783612,2/21/2016 11:21:57,2/21/2016 11:21:57
5281,Meis,meis,36637,42.516651,-8.69997,2/21/2016 11:21:57,2/21/2016 11:21:57
5282,Moaña,moana,36954,42.285564,-8.74928,2/21/2016 11:21:57,2/21/2016 11:21:57
5283,Mondariz,mondariz,36870,42.234046,-8.455439,2/21/2016 11:21:57,2/21/2016 11:21:57
5284,Mondariz-Balneario,mondariz-balneario,36890,42.227087,-8.466253,2/21/2016 11:21:57,2/21/2016 11:21:57
5285,Moraña,moraña,36208,42.562026,-8.559766,2/21/2016 11:21:57,2/21/2016 11:21:57
5286,Mos,mos,36415,42.195683,-8.654137,2/21/2016 11:21:57,2/21/2016 11:21:57
5287,Neves,neves,15613,42.088159,-8.414969,2/21/2016 11:21:57,2/21/2016 11:21:57
5288,Nigrán,nigran,36350,42.144951,-8.807516,2/21/2016 11:21:57,2/21/2016 11:21:57
5289,Oia,oia,36794,42.002908,-8.875194,2/21/2016 11:21:57,2/21/2016 11:21:57
5290,Pazos de Borbén,pazos-de-borben,36841,42.294199,-8.531442,2/21/2016 11:21:57,2/21/2016 11:21:57
5291,Poio,poio,36163,42.43014,-8.660059,2/21/2016 11:21:57,2/21/2016 11:21:57
5292,Ponte Caldelas,ponte-caldelas,36820,42.388917,-8.503118,2/21/2016 11:21:57,2/21/2016 11:21:57
5293,Ponteareas,ponteareas,36860,42.176317,-8.50522,2/21/2016 11:21:57,2/21/2016 11:21:57
5294,Pontecesures,pontecesures,36640,42.716782,-8.649373,2/21/2016 11:21:57,2/21/2016 11:21:57
5295,Pontevedra,pontevedra,36002,42.433815,-8.647227,2/21/2016 11:21:57,2/21/2016 11:21:57
5296,Porriño,porrino,36475,42.092522,-8.613195,2/21/2016 11:21:57,2/21/2016 11:21:57
5297,Portas,portas,36658,42.583375,-8.666604,2/21/2016 11:21:57,2/21/2016 11:21:57
5298,Redondela,redondela,36800,42.283691,-8.606844,2/21/2016 11:21:57,2/21/2016 11:21:57
5299,Ribadumia,ribadumia,36636,42.515164,-8.757434,2/21/2016 11:21:57,2/21/2016 11:21:57
5300,Rodeiro,rodeiro,36530,42.649175,-7.949295,2/21/2016 11:21:57,2/21/2016 11:21:57
5301,Rosal,rosal,36770,41.934721,-8.835325,2/21/2016 11:21:57,2/21/2016 11:21:57
5302,Salceda de Caselas,salceda-de-caselas,36470,42.101502,-8.556848,2/21/2016 11:21:57,2/21/2016 11:21:57
5303,Salvaterra de Miño,salvaterra-de-mino,36450,42.154369,-8.432693,2/21/2016 11:21:57,2/21/2016 11:21:57
5304,Sanxenxo,sanxenxo,36960,42.399724,-8.806615,2/21/2016 11:21:57,2/21/2016 11:21:57
5305,Silleda,silleda,36540,42.698207,-8.248029,2/21/2016 11:21:57,2/21/2016 11:21:57
5306,Soutomaior,soutomaior,36691,42.333423,-8.566718,2/21/2016 11:21:57,2/21/2016 11:21:57
5307,Tomiño,tomino,36740,41.987503,-8.745117,2/21/2016 11:21:57,2/21/2016 11:21:57
5308,Tui,tui,36700,42.046329,-8.643665,2/21/2016 11:21:57,2/21/2016 11:21:57
5309,Valga,valga,36645,42.694517,-8.639202,2/21/2016 11:21:57,2/21/2016 11:21:57
5310,Vigo,vigo,36201,42.231536,-8.712587,2/21/2016 11:21:57,2/21/2016 11:21:57
5311,Vila de Cruces,vila-de-cruces,36590,42.79496,-8.170481,2/21/2016 11:21:57,2/21/2016 11:21:57
5312,Vilaboa,vilaboa,36141,42.347317,-8.646498,2/21/2016 11:21:57,2/21/2016 11:21:57
5313,Vilagarcía de Arousa,vilagarcia-de-arousa,36600,42.593343,-8.767819,2/21/2016 11:21:57,2/21/2016 11:21:57
5314,Vilanova de Arousa,vilanova-de-arousa,36620,42.562437,-8.826571,2/21/2016 11:21:57,2/21/2016 11:21:57
5315,Abusejo,abusejo,37640,40.71145,-6.143169,2/21/2016 11:21:57,2/21/2016 11:21:57
5316,Agallas,agallas,37510,40.448825,-6.442294,2/21/2016 11:21:57,2/21/2016 11:21:57
5317,Ahigal de los Aceiteros,ahigal-de-los-aceiteros,37248,40.873371,-6.74662,2/21/2016 11:21:57,2/21/2016 11:21:57
5318,Ahigal de Villarino,ahigal-de-villarino,37173,41.160413,-6.382867,2/21/2016 11:21:57,2/21/2016 11:21:57
5319,Alameda de Gardón,alameda-de-gardon,37497,40.650039,-6.757278,2/21/2016 11:21:57,2/21/2016 11:21:57
5320,Alamedilla,alamedilla,37554,40.472031,-6.82698,2/21/2016 11:21:57,2/21/2016 11:21:57
5321,Alaraz,alaraz,37312,40.751054,-5.281989,2/21/2016 11:21:57,2/21/2016 11:21:57
5322,Alba de Tormes,alba-de-tormes,37800,40.823833,-5.511472,2/21/2016 11:21:57,2/21/2016 11:21:57
5323,Alba de Yeltes,alba-de-yeltes,37478,40.671799,-6.316369,2/21/2016 11:21:57,2/21/2016 11:21:57
5324,Alberca,alberca,37624,40.488331,-6.10794,2/21/2016 11:21:57,2/21/2016 11:21:57
5325,Alberguería de Argañán,albergueria-de-arganan,37555,40.410214,-6.813127,2/21/2016 11:21:57,2/21/2016 11:21:57
5326,Alconada,alconada,37329,40.911432,-5.36306,2/21/2016 11:21:57,2/21/2016 11:21:57
5327,Aldea del Obispo,aldea-del-obispo,37488,40.706714,-6.7945,2/21/2016 11:21:57,2/21/2016 11:21:57
5328,Aldeacipreste,aldeacipreste,37718,40.380312,-5.896967,2/21/2016 11:21:57,2/21/2016 11:21:57
5329,Aldeadávila de la Ribera,aldeadavila-de-la-ribera,37250,41.217745,-6.614124,2/21/2016 11:21:57,2/21/2016 11:21:57
5330,Aldealengua,aldealengua,37350,40.980811,-5.549056,2/21/2016 11:21:57,2/21/2016 11:21:57
5331,Aldeanueva de Figueroa,aldeanueva-de-figueroa,37429,41.14747,-5.528124,2/21/2016 11:21:57,2/21/2016 11:21:57
5332,Aldeanueva de la Sierra,aldeanueva-de-la-sierra,37621,40.616313,-6.100161,2/21/2016 11:21:57,2/21/2016 11:21:57
5333,Aldearrodrigo,aldearrodrigo,37110,41.110658,-5.806603,2/21/2016 11:21:57,2/21/2016 11:21:57
5334,Aldearrubia,aldearrubia,37340,41.008413,-5.49643,2/21/2016 11:21:57,2/21/2016 11:21:57
5335,Aldeaseca de Alba,aldeaseca-de-alba,37870,40.819635,-5.447844,2/21/2016 11:21:57,2/21/2016 11:21:57
5336,Aldeaseca de la Frontera,aldeaseca-de-la-frontera,37317,40.94143,-5.207652,2/21/2016 11:21:57,2/21/2016 11:21:57
5337,Aldeatejada,aldeatejada,37187,40.9237,-5.692259,2/21/2016 11:21:57,2/21/2016 11:21:57
5338,Aldeavieja de Tormes,aldeavieja-de-tormes,37779,40.583565,-5.614394,2/21/2016 11:21:57,2/21/2016 11:21:57
5339,Aldehuela de la Bóveda,aldehuela-de-la-boveda,37460,40.843207,-6.049827,2/21/2016 11:21:57,2/21/2016 11:21:57
5340,Aldehuela de Yeltes,aldehuela-de-yeltes,37639,40.661805,-6.241904,2/21/2016 11:21:57,2/21/2016 11:21:57
5341,Almenara de Tormes,almenara-de-tormes,37115,41.063756,-5.82238,2/21/2016 11:21:57,2/21/2016 11:21:57
5342,Almendra,almendra,37176,41.22846,-6.344794,2/21/2016 11:21:57,2/21/2016 11:21:57
5343,Anaya de Alba,anaya-de-alba,37863,40.729857,-5.490647,2/21/2016 11:21:57,2/21/2016 11:21:57
5344,Añover de Tormes,anover-de-tormes,37111,41.13613,-5.914259,2/21/2016 11:21:57,2/21/2016 11:21:57
5345,Arabayona de Mógica,arabayona-de-mogica,37418,41.04791,-5.386989,2/21/2016 11:21:57,2/21/2016 11:21:57
5346,Arapiles,arapiles,37796,40.893038,-5.644916,2/21/2016 11:21:57,2/21/2016 11:21:57
5347,Arcediano,arcediano,37429,41.093905,-5.560599,2/21/2016 11:21:57,2/21/2016 11:21:57
5348,Arco,arco,37110,41.110748,-5.82486,2/21/2016 11:21:57,2/21/2016 11:21:57
5349,Armenteros,armenteros,37755,40.59391,-5.449004,2/21/2016 11:21:57,2/21/2016 11:21:57
5350,Atalaya,atalaya,37591,40.502444,-6.412582,2/21/2016 11:21:57,2/21/2016 11:21:57
